Generated_code_file_name,LoC,SecurityVulns,LLM,PromptMethod
Task113.c,45,0,llama31,OurMethod
Task114.c,70,0,llama31,OurMethod
Task115.c,16,0,llama31,OurMethod
Task116.c,33,0,llama31,OurMethod
Task117.c,43,0,llama31,OurMethod
Task118.c,49,0,llama31,OurMethod
Task119.c,27,0,llama31,OurMethod
Task12.c,36,0,llama31,OurMethod
Task120.c,26,0,llama31,OurMethod
Task121.c,39,0,llama31,OurMethod
Task122.c,28,0,llama31,OurMethod
Task123.c,79,0,llama31,OurMethod
Task124.c,32,0,llama31,OurMethod
Task125.c,54,0,llama31,OurMethod
Task126.c,35,0,llama31,OurMethod
Task127.c,47,0,llama31,OurMethod
Task128.c,25,0,llama31,OurMethod
Task129.c,41,0,llama31,OurMethod
Task13.c,37,0,llama31,OurMethod
Task130.c,0,0,llama31,OurMethod
Task131.c,27,0,llama31,OurMethod
Task132.c,13,0,llama31,OurMethod
Task133.c,107,0,llama31,OurMethod
Task134.c,27,0,llama31,OurMethod
Task135.c,46,0,llama31,OurMethod
Task136.c,19,0,llama31,OurMethod
Task137.c,38,0,llama31,OurMethod
Task138.c,51,0,llama31,OurMethod
Task139.c,21,0,llama31,OurMethod
Task14.c,37,0,llama31,OurMethod
Task140.c,29,0,llama31,OurMethod
Task141.c,22,0,llama31,OurMethod
Task142.c,13,0,llama31,OurMethod
Task143.c,51,0,llama31,OurMethod
Task144.c,71,0,llama31,OurMethod
Task145.c,24,0,llama31,OurMethod
Task146.c,24,0,llama31,OurMethod
Task147.c,45,0,llama31,OurMethod
Task148.c,47,0,llama31,OurMethod
Task149.c,77,0,llama31,OurMethod
Task15.c,26,0,llama31,OurMethod
Task150.c,93,0,llama31,OurMethod
Task151.c,72,0,llama31,OurMethod
Task152.c,111,0,llama31,OurMethod
Task153.c,93,0,llama31,OurMethod
Task154.c,31,0,llama31,OurMethod
Task155.c,38,0,llama31,OurMethod
Task156.c,49,0,llama31,OurMethod
Task157.c,23,0,llama31,OurMethod
Task158.c,22,0,llama31,OurMethod
Task159.c,36,0,llama31,OurMethod
Task16.c,21,0,llama31,OurMethod
Task160.c,37,0,llama31,OurMethod
Task161.c,53,0,llama31,OurMethod
Task162.c,45,0,llama31,OurMethod
Task163.c,31,0,llama31,OurMethod
Task164.c,34,0,llama31,OurMethod
Task165.c,40,0,llama31,OurMethod
Task166.c,57,0,llama31,OurMethod
Task167.c,15,0,llama31,OurMethod
Task168.c,42,0,llama31,OurMethod
Task169.c,85,0,llama31,OurMethod
Task17.c,36,0,llama31,OurMethod
Task170.c,59,0,llama31,OurMethod
Task171.c,43,0,llama31,OurMethod
Task172.c,48,0,llama31,OurMethod
Task173.c,33,0,llama31,OurMethod
Task174.c,28,0,llama31,OurMethod
Task175.c,53,0,llama31,OurMethod
Task176.c,64,0,llama31,OurMethod
Task177.c,29,0,llama31,OurMethod
Task178.c,31,0,llama31,OurMethod
Task179.c,111,0,llama31,OurMethod
Task18.c,34,0,llama31,OurMethod
Task180.c,82,0,llama31,OurMethod
Task181.c,63,0,llama31,OurMethod
Task182.c,30,0,llama31,OurMethod
Task183.c,31,0,llama31,OurMethod
Task184.c,56,0,llama31,OurMethod
Task185.c,47,0,llama31,OurMethod
Task186.c,84,0,llama31,OurMethod
Task187.c,75,0,llama31,OurMethod
Task188.c,36,0,llama31,OurMethod
Task189.c,59,0,llama31,OurMethod
Task19.c,38,0,llama31,OurMethod
Task190.c,80,0,llama31,OurMethod
Task191.c,28,0,llama31,OurMethod
Task192.c,32,0,llama31,OurMethod
Task193.c,36,0,llama31,OurMethod
Task194.c,70,0,llama31,OurMethod
Task195.c,32,0,llama31,OurMethod
Task196.c,52,0,llama31,OurMethod
Task197.c,33,0,llama31,OurMethod
Task198.c,24,0,llama31,OurMethod
Task199.c,64,0,llama31,OurMethod
Task2.c,30,0,llama31,OurMethod
Task20.c,24,0,llama31,OurMethod
Task21.c,43,0,llama31,OurMethod
Task22.c,73,0,llama31,OurMethod
Task23.c,18,0,llama31,OurMethod
Task24.c,22,0,llama31,OurMethod
Task25.c,14,0,llama31,OurMethod
Task26.c,26,0,llama31,OurMethod
Task27.c,24,0,llama31,OurMethod
Task28.c,27,0,llama31,OurMethod
Task29.c,25,0,llama31,OurMethod
Task3.c,29,0,llama31,OurMethod
Task30.c,21,0,llama31,OurMethod
Task31.c,45,0,llama31,OurMethod
Task32.c,22,0,llama31,OurMethod
Task33.c,43,0,llama31,OurMethod
Task34.c,20,0,llama31,OurMethod
Task35.c,19,0,llama31,OurMethod
Task36.c,21,0,llama31,OurMethod
Task37.c,71,1,llama31,OurMethod
Task38.c,41,2,llama31,OurMethod
Task39.c,28,0,llama31,OurMethod
Task4.c,23,0,llama31,OurMethod
Task40.c,32,0,llama31,OurMethod
Task41.c,28,0,llama31,OurMethod
Task42.c,46,0,llama31,OurMethod
Task43.c,17,0,llama31,OurMethod
Task44.c,31,0,llama31,OurMethod
Task45.c,27,0,llama31,OurMethod
Task46.c,38,0,llama31,OurMethod
Task47.c,76,1,llama31,OurMethod
Task48.c,73,0,llama31,OurMethod
Task49.c,56,0,llama31,OurMethod
Task5.c,25,0,llama31,OurMethod
Task50.c,71,0,llama31,OurMethod
Task51.c,46,0,llama31,OurMethod
Task52.c,41,0,llama31,OurMethod
Task53.c,62,0,llama31,OurMethod
Task54.c,42,0,llama31,OurMethod
Task55.c,23,0,llama31,OurMethod
Task56.c,25,0,llama31,OurMethod
Task57.c,32,0,llama31,OurMethod
Task58.c,24,0,llama31,OurMethod
Task59.c,29,0,llama31,OurMethod
Task6.c,23,0,llama31,OurMethod
Task60.c,36,0,llama31,OurMethod
Task61.c,18,0,llama31,OurMethod
Task62.c,17,0,llama31,OurMethod
Task63.c,38,0,llama31,OurMethod
Task64.c,34,0,llama31,OurMethod
Task65.c,32,0,llama31,OurMethod
Task66.c,22,0,llama31,OurMethod
Task67.c,44,0,llama31,OurMethod
Task68.c,61,0,llama31,OurMethod
Task69.c,16,0,llama31,OurMethod
Task7.c,71,0,llama31,OurMethod
Task70.c,31,0,llama31,OurMethod
Task71.c,25,0,llama31,OurMethod
Task72.c,33,0,llama31,OurMethod
Task73.c,35,0,llama31,OurMethod
Task74.c,14,0,llama31,OurMethod
Task75.c,20,0,llama31,OurMethod
Task76.c,55,0,llama31,OurMethod
Task77.c,46,1,llama31,OurMethod
Task78.c,21,0,llama31,OurMethod
Task79.c,55,0,llama31,OurMethod
Task8.c,29,0,llama31,OurMethod
Task80.c,58,2,llama31,OurMethod
Task81.c,60,0,llama31,OurMethod
Task82.c,31,0,llama31,OurMethod
Task83.c,28,0,llama31,OurMethod
Task84.c,19,0,llama31,OurMethod
Task85.c,28,0,llama31,OurMethod
Task86.c,59,1,llama31,OurMethod
Task87.c,35,0,llama31,OurMethod
Task88.c,33,0,llama31,OurMethod
Task89.c,45,0,llama31,OurMethod
Task9.c,22,0,llama31,OurMethod
Task90.c,61,0,llama31,OurMethod
Task91.c,54,0,llama31,OurMethod
Task92.c,29,0,llama31,OurMethod
Task93.c,75,0,llama31,OurMethod
Task94.c,75,0,llama31,OurMethod
Task95.c,6,0,llama31,OurMethod
Task96.c,50,0,llama31,OurMethod
Task97.c,65,0,llama31,OurMethod
Task98.c,19,0,llama31,OurMethod
Task99.c,26,0,llama31,OurMethod
Task0.c,38,0,gpt4o,OurMethod
Task1.c,22,0,gpt4o,OurMethod
Task10.c,18,0,gpt4o,OurMethod
Task100.c,44,0,gpt4o,OurMethod
Task101.c,20,0,gpt4o,OurMethod
Task102.c,48,0,gpt4o,OurMethod
Task103.c,22,0,gpt4o,OurMethod
Task104.c,25,0,gpt4o,OurMethod
Task105.c,48,2,gpt4o,OurMethod
Task106.c,69,1,gpt4o,OurMethod
Task107.c,27,0,gpt4o,OurMethod
Task108.c,106,0,gpt4o,OurMethod
Task109.c,22,0,gpt4o,OurMethod
Task11.c,17,0,gpt4o,OurMethod
Task110.c,21,0,gpt4o,OurMethod
Task111.c,33,0,gpt4o,OurMethod
Task112.c,76,0,gpt4o,OurMethod
Task113.c,27,0,gpt4o,OurMethod
Task114.c,40,0,gpt4o,OurMethod
Task115.c,19,0,gpt4o,OurMethod
Task116.c,20,0,gpt4o,OurMethod
Task117.c,40,0,gpt4o,OurMethod
Task118.c,38,0,gpt4o,OurMethod
Task119.c,37,0,gpt4o,OurMethod
Task12.c,35,0,gpt4o,OurMethod
Task120.c,24,0,gpt4o,OurMethod
Task121.c,36,2,gpt4o,OurMethod
Task122.c,41,0,gpt4o,OurMethod
Task123.c,72,0,gpt4o,OurMethod
Task124.c,51,2,gpt4o,OurMethod
Task125.c,30,0,gpt4o,OurMethod
Task126.c,37,0,gpt4o,OurMethod
Task127.c,31,0,gpt4o,OurMethod
Task128.c,29,0,gpt4o,OurMethod
Task129.c,37,0,gpt4o,OurMethod
Task13.c,28,0,gpt4o,OurMethod
Task130.c,12,0,gpt4o,OurMethod
Task131.c,32,0,gpt4o,OurMethod
Task132.c,64,0,gpt4o,OurMethod
Task133.c,39,0,gpt4o,OurMethod
Task134.c,71,0,gpt4o,OurMethod
Task135.c,48,0,gpt4o,OurMethod
Task136.c,35,0,gpt4o,OurMethod
Task137.c,27,0,gpt4o,OurMethod
Task138.c,93,0,gpt4o,OurMethod
Task139.c,18,0,gpt4o,OurMethod
Task14.c,28,0,gpt4o,OurMethod
Task140.c,30,0,gpt4o,OurMethod
Task141.c,23,0,gpt4o,OurMethod
Task142.c,17,0,gpt4o,OurMethod
Task143.c,42,0,gpt4o,OurMethod
Task144.c,51,0,gpt4o,OurMethod
Task145.c,29,0,gpt4o,OurMethod
Task146.c,17,0,gpt4o,OurMethod
Task147.c,26,0,gpt4o,OurMethod
Task148.c,51,0,gpt4o,OurMethod
Task149.c,67,0,gpt4o,OurMethod
Task15.c,31,0,gpt4o,OurMethod
Task150.c,66,0,gpt4o,OurMethod
Task151.c,62,0,gpt4o,OurMethod
Task152.c,100,0,gpt4o,OurMethod
Task153.c,123,0,gpt4o,OurMethod
Task154.c,80,0,gpt4o,OurMethod
Task155.c,45,0,gpt4o,OurMethod
Task156.c,66,0,gpt4o,OurMethod
Task157.c,24,0,gpt4o,OurMethod
Task158.c,23,0,gpt4o,OurMethod
Task159.c,45,0,gpt4o,OurMethod
Task16.c,18,0,gpt4o,OurMethod
Task160.c,65,1,gpt4o,OurMethod
Task161.c,41,0,gpt4o,OurMethod
Task162.c,41,0,gpt4o,OurMethod
Task163.c,33,0,gpt4o,OurMethod
Task164.c,40,0,gpt4o,OurMethod
Task165.c,43,0,gpt4o,OurMethod
Task166.c,52,0,gpt4o,OurMethod
Task167.c,15,0,gpt4o,OurMethod
Task168.c,22,0,gpt4o,OurMethod
Task169.c,68,0,gpt4o,OurMethod
Task17.c,38,0,gpt4o,OurMethod
Task170.c,43,0,gpt4o,OurMethod
Task171.c,56,0,gpt4o,OurMethod
Task172.c,40,0,gpt4o,OurMethod
Task173.c,54,0,gpt4o,OurMethod
Task174.c,30,0,gpt4o,OurMethod
Task175.c,63,0,gpt4o,OurMethod
Task176.c,35,0,gpt4o,OurMethod
Task177.c,39,0,gpt4o,OurMethod
Task178.c,38,0,gpt4o,OurMethod
Task179.c,53,0,gpt4o,OurMethod
Task18.c,21,0,gpt4o,OurMethod
Task180.c,98,0,gpt4o,OurMethod
Task181.c,133,0,gpt4o,OurMethod
Task182.c,35,0,gpt4o,OurMethod
Task183.c,26,0,gpt4o,OurMethod
Task184.c,82,0,gpt4o,OurMethod
Task185.c,48,0,gpt4o,OurMethod
Task186.c,87,0,gpt4o,OurMethod
Task187.c,59,0,gpt4o,OurMethod
Task188.c,48,0,gpt4o,OurMethod
Task189.c,59,0,gpt4o,OurMethod
Task19.c,46,0,gpt4o,OurMethod
Task190.c,96,0,gpt4o,OurMethod
Task191.c,45,0,gpt4o,OurMethod
Task192.c,22,0,gpt4o,OurMethod
Task193.c,22,0,gpt4o,OurMethod
Task194.c,52,0,gpt4o,OurMethod
Task195.c,49,0,gpt4o,OurMethod
Task196.c,73,0,gpt4o,OurMethod
Task197.c,37,0,gpt4o,OurMethod
Task198.c,34,0,gpt4o,OurMethod
Task199.c,50,0,gpt4o,OurMethod
Task2.c,28,0,gpt4o,OurMethod
Task20.c,25,0,gpt4o,OurMethod
Task21.c,53,0,gpt4o,OurMethod
Task22.c,47,0,gpt4o,OurMethod
Task23.c,18,0,gpt4o,OurMethod
Task24.c,20,0,gpt4o,OurMethod
Task25.c,29,0,gpt4o,OurMethod
Task26.c,16,0,gpt4o,OurMethod
Task27.c,37,0,gpt4o,OurMethod
Task28.c,34,0,gpt4o,OurMethod
Task29.c,32,0,gpt4o,OurMethod
Task3.c,28,0,gpt4o,OurMethod
Task30.c,44,0,gpt4o,OurMethod
Task31.c,41,0,gpt4o,OurMethod
Task32.c,20,0,gpt4o,OurMethod
Task33.c,38,0,gpt4o,OurMethod
Task34.c,24,0,gpt4o,OurMethod
Task35.c,22,0,gpt4o,OurMethod
Task36.c,46,0,gpt4o,OurMethod
Task37.c,38,0,gpt4o,OurMethod
Task38.c,19,0,gpt4o,OurMethod
Task39.c,38,0,gpt4o,OurMethod
Task4.c,23,0,gpt4o,OurMethod
Task40.c,29,0,gpt4o,OurMethod
Task41.c,32,0,gpt4o,OurMethod
Task42.c,50,0,gpt4o,OurMethod
Task43.c,68,0,gpt4o,OurMethod
Task44.c,32,0,gpt4o,OurMethod
Task45.c,29,0,gpt4o,OurMethod
Task46.c,61,0,gpt4o,OurMethod
Task47.c,48,1,gpt4o,OurMethod
Task48.c,81,0,gpt4o,OurMethod
Task49.c,35,0,gpt4o,OurMethod
Task5.c,25,0,gpt4o,OurMethod
Task50.c,40,1,gpt4o,OurMethod
Task51.c,52,1,gpt4o,OurMethod
Task52.c,75,2,gpt4o,OurMethod
Task53.c,63,0,gpt4o,OurMethod
Task54.c,38,0,gpt4o,OurMethod
Task55.c,20,0,gpt4o,OurMethod
Task56.c,19,0,gpt4o,OurMethod
Task57.c,21,0,gpt4o,OurMethod
Task58.c,23,0,gpt4o,OurMethod
Task59.c,31,0,gpt4o,OurMethod
Task6.c,23,0,gpt4o,OurMethod
Task60.c,36,0,gpt4o,OurMethod
Task61.c,21,1,gpt4o,OurMethod
Task62.c,31,0,gpt4o,OurMethod
Task63.c,35,1,gpt4o,OurMethod
Task64.c,81,1,gpt4o,OurMethod
Task65.c,21,0,gpt4o,OurMethod
Task66.c,37,0,gpt4o,OurMethod
Task67.c,58,0,gpt4o,OurMethod
Task68.c,41,0,gpt4o,OurMethod
Task69.c,24,0,gpt4o,OurMethod
Task7.c,132,0,gpt4o,OurMethod
Task70.c,42,0,gpt4o,OurMethod
Task71.c,26,0,gpt4o,OurMethod
Task72.c,60,1,gpt4o,OurMethod
Task73.c,22,0,gpt4o,OurMethod
Task74.c,23,0,gpt4o,OurMethod
Task75.c,20,0,gpt4o,OurMethod
Task76.c,79,1,gpt4o,OurMethod
Task77.c,51,1,gpt4o,OurMethod
Task78.c,29,0,gpt4o,OurMethod
Task79.c,37,1,gpt4o,OurMethod
Task8.c,17,0,gpt4o,OurMethod
Task80.c,77,1,gpt4o,OurMethod
Task81.c,34,0,gpt4o,OurMethod
Task82.c,40,0,gpt4o,OurMethod
Task83.c,32,1,gpt4o,OurMethod
Task84.c,20,0,gpt4o,OurMethod
Task85.c,33,0,gpt4o,OurMethod
Task86.c,35,1,gpt4o,OurMethod
Task87.c,41,0,gpt4o,OurMethod
Task88.c,44,0,gpt4o,OurMethod
Task89.c,36,0,gpt4o,OurMethod
Task9.c,24,0,gpt4o,OurMethod
Task90.c,49,0,gpt4o,OurMethod
Task91.c,40,0,gpt4o,OurMethod
Task92.c,40,0,gpt4o,OurMethod
Task93.c,51,0,gpt4o,OurMethod
Task94.c,38,0,gpt4o,OurMethod
Task95.c,13,0,gpt4o,OurMethod
Task96.c,44,0,gpt4o,OurMethod
Task97.c,62,0,gpt4o,OurMethod
Task98.c,24,0,gpt4o,OurMethod
Task99.c,33,0,gpt4o,OurMethod
Task0.c,155,1,gemini,OurMethod
Task1.c,21,0,gemini,OurMethod
Task10.c,22,0,gemini,OurMethod
Task100.c,46,0,gemini,OurMethod
Task101.c,22,0,gemini,OurMethod
Task102.c,37,0,gemini,OurMethod
Task103.c,33,0,gemini,OurMethod
Task104.c,36,0,gemini,OurMethod
Task105.c,49,2,gemini,OurMethod
Task106.c,9,0,gemini,OurMethod
Task107.c,52,0,gemini,OurMethod
Task108.c,114,0,gemini,OurMethod
Task109.c,32,0,gemini,OurMethod
Task11.c,18,0,gemini,OurMethod
Task110.c,30,0,gemini,OurMethod
Task111.c,0,0,gemini,OurMethod
Task112.c,0,0,gemini,OurMethod
Task113.c,41,0,gemini,OurMethod
Task114.c,86,0,gemini,OurMethod
Task115.c,34,0,gemini,OurMethod
Task116.c,49,0,gemini,OurMethod
Task117.c,0,0,gemini,OurMethod
Task118.c,34,0,gemini,OurMethod
Task119.c,62,0,gemini,OurMethod
Task12.c,33,0,gemini,OurMethod
Task120.c,60,0,gemini,OurMethod
Task121.c,72,1,gemini,OurMethod
Task122.c,31,0,gemini,OurMethod
Task123.c,78,0,gemini,OurMethod
Task124.c,46,0,gemini,OurMethod
Task125.c,36,1,gemini,OurMethod
Task126.c,42,0,gemini,OurMethod
Task127.c,81,1,gemini,OurMethod
Task128.c,65,0,gemini,OurMethod
Task129.c,69,1,gemini,OurMethod
Task13.c,37,0,gemini,OurMethod
Task130.c,0,0,gemini,OurMethod
Task131.c,0,0,gemini,OurMethod
Task132.c,108,0,gemini,OurMethod
Task133.c,82,0,gemini,OurMethod
Task134.c,0,0,gemini,OurMethod
Task135.c,47,0,gemini,OurMethod
Task136.c,51,0,gemini,OurMethod
Task137.c,31,0,gemini,OurMethod
Task138.c,0,0,gemini,OurMethod
Task139.c,26,0,gemini,OurMethod
Task14.c,30,0,gemini,OurMethod
Task140.c,42,0,gemini,OurMethod
Task141.c,23,0,gemini,OurMethod
Task142.c,20,0,gemini,OurMethod
Task143.c,53,0,gemini,OurMethod
Task144.c,89,0,gemini,OurMethod
Task145.c,50,0,gemini,OurMethod
Task146.c,27,0,gemini,OurMethod
Task147.c,27,0,gemini,OurMethod
Task148.c,60,0,gemini,OurMethod
Task149.c,70,0,gemini,OurMethod
Task15.c,37,0,gemini,OurMethod
Task150.c,82,0,gemini,OurMethod
Task151.c,95,0,gemini,OurMethod
Task152.c,102,0,gemini,OurMethod
Task153.c,101,0,gemini,OurMethod
Task154.c,107,0,gemini,OurMethod
Task155.c,61,0,gemini,OurMethod
Task156.c,50,0,gemini,OurMethod
Task157.c,24,1,gemini,OurMethod
Task158.c,73,0,gemini,OurMethod
Task159.c,41,0,gemini,OurMethod
Task16.c,23,0,gemini,OurMethod
Task160.c,65,1,gemini,OurMethod
Task161.c,43,0,gemini,OurMethod
Task162.c,0,0,gemini,OurMethod
Task163.c,43,0,gemini,OurMethod
Task164.c,57,0,gemini,OurMethod
Task165.c,44,0,gemini,OurMethod
Task166.c,68,0,gemini,OurMethod
Task167.c,15,0,gemini,OurMethod
Task168.c,45,0,gemini,OurMethod
Task169.c,54,0,gemini,OurMethod
Task17.c,57,0,gemini,OurMethod
Task170.c,52,0,gemini,OurMethod
Task171.c,38,0,gemini,OurMethod
Task172.c,63,0,gemini,OurMethod
Task173.c,98,0,gemini,OurMethod
Task174.c,58,0,gemini,OurMethod
Task175.c,68,0,gemini,OurMethod
Task176.c,61,0,gemini,OurMethod
Task177.c,40,0,gemini,OurMethod
Task178.c,54,0,gemini,OurMethod
Task179.c,140,0,gemini,OurMethod
Task18.c,26,0,gemini,OurMethod
Task180.c,0,0,gemini,OurMethod
Task181.c,101,0,gemini,OurMethod
Task182.c,43,0,gemini,OurMethod
Task183.c,41,0,gemini,OurMethod
Task184.c,66,0,gemini,OurMethod
Task185.c,46,0,gemini,OurMethod
Task186.c,138,0,gemini,OurMethod
Task187.c,3,0,gemini,OurMethod
Task188.c,58,0,gemini,OurMethod
Task189.c,73,0,gemini,OurMethod
Task19.c,51,0,gemini,OurMethod
Task190.c,78,0,gemini,OurMethod
Task191.c,34,0,gemini,OurMethod
Task192.c,22,0,gemini,OurMethod
Task193.c,22,0,gemini,OurMethod
Task194.c,35,0,gemini,OurMethod
Task195.c,0,0,gemini,OurMethod
Task196.c,0,0,gemini,OurMethod
Task197.c,51,0,gemini,OurMethod
Task198.c,42,0,gemini,OurMethod
Task199.c,44,0,gemini,OurMethod
Task2.c,38,0,gemini,OurMethod
Task20.c,26,0,gemini,OurMethod
Task21.c,78,0,gemini,OurMethod
Task22.c,39,0,gemini,OurMethod
Task23.c,19,0,gemini,OurMethod
Task24.c,24,0,gemini,OurMethod
Task25.c,50,0,gemini,OurMethod
Task26.c,71,0,gemini,OurMethod
Task27.c,38,0,gemini,OurMethod
Task28.c,53,0,gemini,OurMethod
Task29.c,47,0,gemini,OurMethod
Task3.c,36,0,gemini,OurMethod
Task30.c,57,0,gemini,OurMethod
Task31.c,45,0,gemini,OurMethod
Task32.c,17,0,gemini,OurMethod
Task33.c,48,0,gemini,OurMethod
Task34.c,23,0,gemini,OurMethod
Task35.c,21,0,gemini,OurMethod
Task36.c,61,0,gemini,OurMethod
Task37.c,71,0,gemini,OurMethod
Task38.c,24,0,gemini,OurMethod
Task39.c,44,0,gemini,OurMethod
Task4.c,32,0,gemini,OurMethod
Task40.c,0,0,gemini,OurMethod
Task41.c,43,0,gemini,OurMethod
Task42.c,79,0,gemini,OurMethod
Task43.c,48,0,gemini,OurMethod
Task44.c,53,0,gemini,OurMethod
Task45.c,50,0,gemini,OurMethod
Task46.c,82,0,gemini,OurMethod
Task47.c,69,1,gemini,OurMethod
Task48.c,0,0,gemini,OurMethod
Task49.c,64,0,gemini,OurMethod
Task5.c,24,0,gemini,OurMethod
Task50.c,58,1,gemini,OurMethod
Task51.c,54,0,gemini,OurMethod
Task52.c,0,0,gemini,OurMethod
Task53.c,94,0,gemini,OurMethod
Task54.c,48,3,gemini,OurMethod
Task55.c,41,0,gemini,OurMethod
Task56.c,56,0,gemini,OurMethod
Task57.c,31,0,gemini,OurMethod
Task58.c,25,0,gemini,OurMethod
Task59.c,38,0,gemini,OurMethod
Task6.c,34,0,gemini,OurMethod
Task60.c,56,0,gemini,OurMethod
Task61.c,34,0,gemini,OurMethod
Task62.c,39,0,gemini,OurMethod
Task63.c,58,0,gemini,OurMethod
Task64.c,0,0,gemini,OurMethod
Task65.c,66,0,gemini,OurMethod
Task66.c,70,0,gemini,OurMethod
Task67.c,54,0,gemini,OurMethod
Task68.c,79,0,gemini,OurMethod
Task69.c,41,0,gemini,OurMethod
Task7.c,64,0,gemini,OurMethod
Task70.c,50,0,gemini,OurMethod
Task71.c,55,0,gemini,OurMethod
Task72.c,93,1,gemini,OurMethod
Task73.c,59,0,gemini,OurMethod
Task74.c,0,0,gemini,OurMethod
Task75.c,32,0,gemini,OurMethod
Task76.c,0,0,gemini,OurMethod
Task77.c,51,0,gemini,OurMethod
Task78.c,62,0,gemini,OurMethod
Task79.c,49,0,gemini,OurMethod
Task8.c,29,0,gemini,OurMethod
Task80.c,0,0,gemini,OurMethod
Task81.c,63,0,gemini,OurMethod
Task82.c,36,0,gemini,OurMethod
Task83.c,70,0,gemini,OurMethod
Task84.c,32,0,gemini,OurMethod
Task85.c,60,0,gemini,OurMethod
Task86.c,28,0,gemini,OurMethod
Task87.c,64,0,gemini,OurMethod
Task88.c,80,0,gemini,OurMethod
Task89.c,50,0,gemini,OurMethod
Task9.c,25,0,gemini,OurMethod
Task90.c,102,0,gemini,OurMethod
Task91.c,36,0,gemini,OurMethod
Task92.c,35,0,gemini,OurMethod
Task93.c,70,0,gemini,OurMethod
Task94.c,62,0,gemini,OurMethod
Task95.c,14,0,gemini,OurMethod
Task96.c,66,0,gemini,OurMethod
Task97.c,0,0,gemini,OurMethod
Task98.c,30,0,gemini,OurMethod
Task99.c,74,0,gemini,OurMethod
Task0.c,24,0,codestra,OurMethod
Task1.c,17,0,codestra,OurMethod
Task10.c,20,0,codestra,OurMethod
Task100.c,36,0,codestra,OurMethod
Task101.c,28,0,codestra,OurMethod
Task102.c,8,0,codestra,OurMethod
Task103.c,31,0,codestra,OurMethod
Task104.c,14,0,codestra,OurMethod
Task105.c,25,1,codestra,OurMethod
Task106.c,11,0,codestra,OurMethod
Task107.c,36,0,codestra,OurMethod
Task108.c,35,0,codestra,OurMethod
Task109.c,37,0,codestra,OurMethod
Task11.c,17,0,codestra,OurMethod
Task110.c,16,0,codestra,OurMethod
Task111.c,0,0,codestra,OurMethod
Task112.c,40,0,codestra,OurMethod
Task113.c,18,0,codestra,OurMethod
Task114.c,37,0,codestra,OurMethod
Task115.c,5,0,codestra,OurMethod
Task116.c,16,1,codestra,OurMethod
Task117.c,57,0,codestra,OurMethod
Task118.c,21,0,codestra,OurMethod
Task119.c,25,0,codestra,OurMethod
Task12.c,29,0,codestra,OurMethod
Task120.c,0,0,codestra,OurMethod
Task121.c,15,0,codestra,OurMethod
Task122.c,49,0,codestra,OurMethod
Task123.c,51,0,codestra,OurMethod
Task124.c,73,0,codestra,OurMethod
Task125.c,32,0,codestra,OurMethod
Task126.c,19,0,codestra,OurMethod
Task127.c,45,0,codestra,OurMethod
Task128.c,13,0,codestra,OurMethod
Task129.c,33,1,codestra,OurMethod
Task13.c,26,0,codestra,OurMethod
Task130.c,18,0,codestra,OurMethod
Task131.c,23,0,codestra,OurMethod
Task132.c,18,0,codestra,OurMethod
Task133.c,33,0,codestra,OurMethod
Task134.c,49,0,codestra,OurMethod
Task135.c,97,0,codestra,OurMethod
Task136.c,60,0,codestra,OurMethod
Task137.c,28,0,codestra,OurMethod
Task138.c,28,0,codestra,OurMethod
Task139.c,23,0,codestra,OurMethod
Task14.c,29,0,codestra,OurMethod
Task140.c,32,0,codestra,OurMethod
Task141.c,38,0,codestra,OurMethod
Task142.c,15,0,codestra,OurMethod
Task143.c,21,0,codestra,OurMethod
Task144.c,84,0,codestra,OurMethod
Task145.c,50,0,codestra,OurMethod
Task146.c,15,0,codestra,OurMethod
Task147.c,20,0,codestra,OurMethod
Task148.c,38,0,codestra,OurMethod
Task149.c,53,0,codestra,OurMethod
Task15.c,43,0,codestra,OurMethod
Task150.c,46,0,codestra,OurMethod
Task151.c,71,0,codestra,OurMethod
Task152.c,107,0,codestra,OurMethod
Task153.c,62,0,codestra,OurMethod
Task154.c,62,0,codestra,OurMethod
Task155.c,35,0,codestra,OurMethod
Task156.c,49,0,codestra,OurMethod
Task157.c,14,0,codestra,OurMethod
Task158.c,20,0,codestra,OurMethod
Task159.c,40,0,codestra,OurMethod
Task16.c,17,0,codestra,OurMethod
Task160.c,47,1,codestra,OurMethod
Task161.c,25,0,codestra,OurMethod
Task162.c,59,0,codestra,OurMethod
Task163.c,56,0,codestra,OurMethod
Task164.c,33,0,codestra,OurMethod
Task165.c,60,0,codestra,OurMethod
Task166.c,28,0,codestra,OurMethod
Task167.c,12,0,codestra,OurMethod
Task168.c,21,0,codestra,OurMethod
Task169.c,50,0,codestra,OurMethod
Task17.c,30,0,codestra,OurMethod
Task170.c,21,0,codestra,OurMethod
Task171.c,25,0,codestra,OurMethod
Task172.c,63,0,codestra,OurMethod
Task173.c,72,0,codestra,OurMethod
Task174.c,43,0,codestra,OurMethod
Task175.c,58,0,codestra,OurMethod
Task176.c,52,0,codestra,OurMethod
Task177.c,27,0,codestra,OurMethod
Task178.c,87,0,codestra,OurMethod
Task179.c,89,0,codestra,OurMethod
Task18.c,15,0,codestra,OurMethod
Task180.c,69,0,codestra,OurMethod
Task181.c,67,0,codestra,OurMethod
Task182.c,20,0,codestra,OurMethod
Task183.c,28,0,codestra,OurMethod
